,Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,lemmatized_text,pos_tags,senti_score,Overall Sentiment
32,110,3256507136,bultyy_jaglan,1569582453819609093,2022-09-13 07:03:13+00:00,"#KashiVishwanath
Big Victory for Hindus.

Har Har Mahadev🚩

#GyanvapiCase #KashiVishwanathTemple https://t.co/kSgGXK1jGG",en,0,10854,big victory for hindu har har mahadev URL ,"['big', 'victory', 'for', 'hindu', 'har', 'har', 'mahadev', 'URL']","[('big', 'JJ'), ('victory', 'NN'), ('for', 'IN'), ('hindu', 'NN'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('URL', 'NNP')]",0.625,Positive
33,111,1539471934227853312,RameshM_FTFGC,1569582416137961472,2022-09-13 07:03:04+00:00,"@KTRTRS @trspartyonline @TelanganaCMO we want this!
#RazakarsReturned in #Telangana.

#Secunderabad #GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #iQOOZ6Lite5GSale #PAKvsSL https://t.co/aMsp9B7tY5",en,0,309,we want this in URL ,"['we', 'want', 'this', 'in', 'URL']","[('we', 'PRP'), ('want', 'VBP'), ('this', 'DT'), ('in', 'IN'), ('URL', 'NNP')]",0.0,Neutral
34,112,3256507136,bultyy_jaglan,1569582080643969025,2022-09-13 07:01:44+00:00,"#KashiVishwanath
#GyanvapiCase #KashiVishwanath
 
Nandi Maharj....Chad personality 🔥 who waited for more than 350 years for Shivji🙏🏻~~||$¥€ https://t.co/hTBWmfQNaQ",en,0,10854,nandi maharj chad personality who waited for more than 350 year for shivji URL ,"['nandi', 'maharj', 'chad', 'personality', 'who', 'waited', 'for', 'more', 'than', '350', 'year', 'for', 'shivji', 'URL']","[('nandi', 'JJ'), ('maharj', 'NN'), ('chad', 'VBD'), ('personality', 'NN'), ('who', 'WP'), ('waited', 'VBD'), ('for', 'IN'), ('more', 'JJR'), ('than', 'IN'), ('350', 'CD'), ('year', 'NN'), ('for', 'IN'), ('shivji', 'NN'), ('URL', 'NNP')]",0.0,Neutral
35,113,1113747196099399680,thefirstindia,1569582013245698049,2022-09-13 07:01:28+00:00,"#FIJaipur | GYANVAPI CASE: WATERSHED MOMENT IN INDIA’S HISTORY HAR HAR MAHADEV!

(✍️: Moni Sharma)

READ:https://t.co/oDqpLPGm9A

#Rajasthan #UttarPradesh #Varanasi #GyanvapiCase #GyanvapiVerdict #GyanvapiMosque #GyanvapiMandir https://t.co/hOS3Fp4bOP",en,1,8297,gyanvapi case watershed moment in india history har har mahadev moni sharma read URL URL ,"['gyanvapi', 'case', 'watershed', 'moment', 'in', 'india', 'history', 'har', 'har', 'mahadev', 'moni', 'sharma', 'read', 'URL', 'URL']","[('gyanvapi', 'NN'), ('case', 'NN'), ('watershed', 'VBD'), ('moment', 'NN'), ('in', 'IN'), ('india', 'JJ'), ('history', 'NN'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('moni', 'NN'), ('sharma', 'NN'), ('read', 'VBD'), ('URL', 'NNP'), ('URL', 'NNP')]",0.0,Neutral
36,114,3150940290,thewire_in,1569581696185520128,2022-09-13 07:00:12+00:00,"The 1991 Act says that a mosque, temple, church or any place of public worship in existence on August 15, 1947, will retain the same religious character that it had on that day – and cannot be changed by the courts or govt. | Shadan Farasat
#GyanvapiCase
https://t.co/Z57jTrdylE",en,3,1242785,the 1991 act say that mosque temple church or any place of public worship in existence on august 15 1947 will retain the same religious character that it had on that day and cannot be changed by the court or govt shadan farasat URL ,"['the', '1991', 'act', 'say', 'that', 'mosque', 'temple', 'church', 'or', 'any', 'place', 'of', 'public', 'worship', 'in', 'existence', 'on', 'august', '15', '1947', 'will', 'retain', 'the', 'same', 'religious', 'character', 'that', 'it', 'had', 'on', 'that', 'day', 'and', 'cannot', 'be', 'changed', 'by', 'the', 'court', 'or', 'govt', 'shadan', 'farasat', 'URL']","[('the', 'DT'), ('1991', 'CD'), ('act', 'NN'), ('say', 'VBP'), ('that', 'IN'), ('mosque', 'NN'), ('temple', 'JJ'), ('church', 'NN'), ('or', 'CC'), ('any', 'DT'), ('place', 'NN'), ('of', 'IN'), ('public', 'JJ'), ('worship', 'NN'), ('in', 'IN'), ('existence', 'NN'), ('on', 'IN'), ('august', 'NN'), ('15', 'CD'), ('1947', 'CD'), ('will', 'MD'), ('retain', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('religious', 'JJ'), ('character', 'NN'), ('that', 'IN'), ('it', 'PRP'), ('had', 'VBD'), ('on', 'IN'), ('that', 'DT'), ('day', 'NN'), ('and', 'CC'), ('cannot', 'NN'), ('be', 'VB'), ('changed', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('court', 'NN'), ('or', 'CC'), ('govt', 'NN'), ('shadan', 'NN'), ('farasat', 'VBD'), ('URL', 'NNP')]",0.0,Neutral
37,120,1528689179965947904,Rekha1sharma1,1569580649136398337,2022-09-13 06:56:02+00:00,"The main role of Alia Bhatt’s performed in #BrahmastraMovie 🤪🤪

#brahmastraboxoffice #GyanvapiCase https://t.co/UeH1bBEoro",en,1,1263,the main role of alia bhatt performed in URL ,"['the', 'main', 'role', 'of', 'alia', 'bhatt', 'performed', 'in', 'URL']","[('the', 'DT'), ('main', 'JJ'), ('role', 'NN'), ('of', 'IN'), ('alia', 'JJ'), ('bhatt', 'NN'), ('performed', 'VBN'), ('in', 'IN'), ('URL', 'NNP')]",0.375,Positive
38,121,2896135049,rakesh49082,1569579916177600517,2022-09-13 06:53:08+00:00,"Har Har MAhadev🕉️🚩
One step towards AkhandBharat 🚩🕉️.
#GyanvapiCase #GyanvapiVerdict https://t.co/agq37dK7XF",en,0,10,har har mahadev one step towards akhandbharat URL ,"['har', 'har', 'mahadev', 'one', 'step', 'towards', 'akhandbharat', 'URL']","[('har', 'NN'), ('har', 'NN'), ('mahadev', 'VBD'), ('one', 'CD'), ('step', 'NN'), ('towards', 'NNS'), ('akhandbharat', 'VBP'), ('URL', 'NNP')]",0.0,Neutral
39,123,1434181035281903622,MOTIVETED_WORLD,1569579338546442241,2022-09-13 06:50:50+00:00,"I agreed with your positive words. 
Yes fact important. 
We can change act according to fact. But all depends on government mentality and sudden action for maintain honesty with fact.

#Jaibharat 
#GyanvapiCase 
#JaiHind https://t.co/c9E7gpVsQX",en,0,3253,agreed with your positive word yes fact important we can change act according to fact but all depends on government mentality and sudden action for maintain honesty with fact URL ,"['agreed', 'with', 'your', 'positive', 'word', 'yes', 'fact', 'important', 'we', 'can', 'change', 'act', 'according', 'to', 'fact', 'but', 'all', 'depends', 'on', 'government', 'mentality', 'and', 'sudden', 'action', 'for', 'maintain', 'honesty', 'with', 'fact', 'URL']","[('agreed', 'VBN'), ('with', 'IN'), ('your', 'PRP$'), ('positive', 'JJ'), ('word', 'NN'), ('yes', 'VBZ'), ('fact', 'NN'), ('important', 'JJ'), ('we', 'PRP'), ('can', 'MD'), ('change', 'VB'), ('act', 'VB'), ('according', 'VBG'), ('to', 'TO'), ('fact', 'NN'), ('but', 'CC'), ('all', 'DT'), ('depends', 'VBZ'), ('on', 'IN'), ('government', 'NN'), ('mentality', 'NN'), ('and', 'CC'), ('sudden', 'JJ'), ('action', 'NN'), ('for', 'IN'), ('maintain', 'NN'), ('honesty', 'NN'), ('with', 'IN'), ('fact', 'NN'), ('URL', 'NNP')]",2.0,Positive
40,125,1639753512,AashishRaghuvan,1569579110766374914,2022-09-13 06:49:56+00:00,"Scene from Lutyens house 😂🤣
#GyanvapiCase https://t.co/XuntkjqM9R",en,0,64,scene from lutyens house URL ,"['scene', 'from', 'lutyens', 'house', 'URL']","[('scene', 'NN'), ('from', 'IN'), ('lutyens', 'NNS'), ('house', 'NN'), ('URL', 'IN')]",0.0,Neutral
41,126,436774942,sanjeevhapur,1569578951122755584,2022-09-13 06:49:17+00:00,"It is very well known to अंजूमन इंतजामिया मसाजिद वाराणसी that the land belongs to Shiva &amp; the masjid is an outcome of Aurangzeb barbarism. 
These so called #दीनी people have no ईमान &amp; hv been speaking #LIES 

#KashiVishwanath
#GyanvapiCase",en,0,319,it is very well known to that the land belongs to shiva amp the masjid is an outcome of aurangzeb barbarism these so called people have no amp hv been speaking ,"['it', 'is', 'very', 'well', 'known', 'to', 'that', 'the', 'land', 'belongs', 'to', 'shiva', 'amp', 'the', 'masjid', 'is', 'an', 'outcome', 'of', 'aurangzeb', 'barbarism', 'these', 'so', 'called', 'people', 'have', 'no', 'amp', 'hv', 'been', 'speaking']","[('it', 'PRP'), ('is', 'VBZ'), ('very', 'RB'), ('well', 'RB'), ('known', 'VBN'), ('to', 'TO'), ('that', 'IN'), ('the', 'DT'), ('land', 'NN'), ('belongs', 'VBZ'), ('to', 'TO'), ('shiva', 'VB'), ('amp', 'RP'), ('the', 'DT'), ('masjid', 'NN'), ('is', 'VBZ'), ('an', 'DT'), ('outcome', 'NN'), ('of', 'IN'), ('aurangzeb', 'JJ'), ('barbarism', 'NN'), ('these', 'DT'), ('so', 'RB'), ('called', 'JJ'), ('people', 'NNS'), ('have', 'VBP'), ('no', 'DT'), ('amp', 'NN'), ('hv', 'RB'), ('been', 'VBN'), ('speaking', 'VBG')]",0.625,Positive
42,127,1319905795937505285,Parveendas18,1569578747720003584,2022-09-13 06:48:29+00:00,"#GyanvapiCase 
#SaintRampalJi
Geeta ji verse 4 mantra 34 clears the definition of real saint. https://t.co/FQVfU8F2B3",en,0,27,geeta ji verse mantra 34 clear the definition of real saint URL ,"['geeta', 'ji', 'verse', 'mantra', '34', 'clear', 'the', 'definition', 'of', 'real', 'saint', 'URL']","[('geeta', 'NN'), ('ji', 'NN'), ('verse', 'NN'), ('mantra', 'VBD'), ('34', 'CD'), ('clear', 'JJ'), ('the', 'DT'), ('definition', 'NN'), ('of', 'IN'), ('real', 'JJ'), ('saint', 'NN'), ('URL', 'NNP')]",0.5,Positive
43,133,810554422094954500,MiMarathiBhau,1569577918757744641,2022-09-13 06:45:11+00:00,"@abhijitmajumder One battle won in Kashi. But the big war is in Supreme Court.
Places of Worship Act 1991 must go.
You cannot rob my entire home, give me back one shelf, and say claim no more.
Every temple vandalised or destroyed must be accounted for. #GyanvapiCase",en,0,506,one battle won in kashi but the big war is in supreme court place of worship act 1991 must go you cannot rob my entire home give me back one shelf and say claim no more every temple vandalised or destroyed must be accounted for ,"['one', 'battle', 'won', 'in', 'kashi', 'but', 'the', 'big', 'war', 'is', 'in', 'supreme', 'court', 'place', 'of', 'worship', 'act', '1991', 'must', 'go', 'you', 'cannot', 'rob', 'my', 'entire', 'home', 'give', 'me', 'back', 'one', 'shelf', 'and', 'say', 'claim', 'no', 'more', 'every', 'temple', 'vandalised', 'or', 'destroyed', 'must', 'be', 'accounted', 'for']","[('one', 'CD'), ('battle', 'NN'), ('won', 'VBD'), ('in', 'IN'), ('kashi', 'NN'), ('but', 'CC'), ('the', 'DT'), ('big', 'JJ'), ('war', 'NN'), ('is', 'VBZ'), ('in', 'IN'), ('supreme', 'JJ'), ('court', 'NN'), ('place', 'NN'), ('of', 'IN'), ('worship', 'NN'), ('act', 'NN'), ('1991', 'CD'), ('must', 'MD'), ('go', 'VB'), ('you', 'PRP'), ('cannot', 'VBP'), ('rob', 'VB'), ('my', 'PRP$'), ('entire', 'JJ'), ('home', 'NN'), ('give', 'NN'), ('me', 'PRP'), ('back', 'RP'), ('one', 'CD'), ('shelf', 'NN'), ('and', 'CC'), ('say', 'VB'), ('claim', 'NN'), ('no', 'RB'), ('more', 'RBR'), ('every', 'DT'), ('temple', 'NN'), ('vandalised', 'VBD'), ('or', 'CC'), ('destroyed', 'VBN'), ('must', 'MD'), ('be', 'VB'), ('accounted', 'VBN'), ('for', 'IN')]",0.75,Positive
44,134,2253543866,sonaditi,1569577870439104513,2022-09-13 06:45:00+00:00,"Behind the scenes, it's always about politics. Nothing more, nothing less.
#GyanvapiCase #VaranasiCourt",en,0,812,behind the scene it always about politics nothing more nothing le ,"['behind', 'the', 'scene', 'it', 'always', 'about', 'politics', 'nothing', 'more', 'nothing', 'le']","[('behind', 'IN'), ('the', 'DT'), ('scene', 'NN'), ('it', 'PRP'), ('always', 'RB'), ('about', 'IN'), ('politics', 'NNS'), ('nothing', 'NN'), ('more', 'RBR'), ('nothing', 'NN'), ('le', 'NN')]",0.625,Positive
45,135,1514415922525749259,RiffatWani_Says,1569577858498019329,2022-09-13 06:44:57+00:00,"Another mosque is on the way to being demolished in India to build one more temple.
#GyanvapiCase https://t.co/NpG1haB79b",en,0,94,another mosque is on the way to being demolished in india to build one more temple URL ,"['another', 'mosque', 'is', 'on', 'the', 'way', 'to', 'being', 'demolished', 'in', 'india', 'to', 'build', 'one', 'more', 'temple', 'URL']","[('another', 'DT'), ('mosque', 'NN'), ('is', 'VBZ'), ('on', 'IN'), ('the', 'DT'), ('way', 'NN'), ('to', 'TO'), ('being', 'VBG'), ('demolished', 'VBN'), ('in', 'IN'), ('india', 'NN'), ('to', 'TO'), ('build', 'VB'), ('one', 'CD'), ('more', 'JJR'), ('temple', 'NN'), ('URL', 'NNP')]",0.0,Neutral
46,140,707234177670709248,ManjushreeSaman,1569576479029366784,2022-09-13 06:39:28+00:00,"District Judge AK Vishvesh ordered that #GyanvapiCase    would continue to hear the petition seeking the right to worship. The next hearing of the case is on September 22.  
Read more: https://t.co/Jh0aDdsi0Q",en,0,18,district judge ak vishvesh ordered that would continue to hear the petition seeking the right to worship the next hearing of the case is on september 22 read more URL ,"['district', 'judge', 'ak', 'vishvesh', 'ordered', 'that', 'would', 'continue', 'to', 'hear', 'the', 'petition', 'seeking', 'the', 'right', 'to', 'worship', 'the', 'next', 'hearing', 'of', 'the', 'case', 'is', 'on', 'september', '22', 'read', 'more', 'URL']","[('district', 'NN'), ('judge', 'NN'), ('ak', 'NN'), ('vishvesh', 'NN'), ('ordered', 'VBD'), ('that', 'WDT'), ('would', 'MD'), ('continue', 'VB'), ('to', 'TO'), ('hear', 'VB'), ('the', 'DT'), ('petition', 'NN'), ('seeking', 'VBG'), ('the', 'DT'), ('right', 'NN'), ('to', 'TO'), ('worship', 'VB'), ('the', 'DT'), ('next', 'JJ'), ('hearing', 'NN'), ('of', 'IN'), ('the', 'DT'), ('case', 'NN'), ('is', 'VBZ'), ('on', 'IN'), ('september', 'JJ'), ('22', 'CD'), ('read', 'NN'), ('more', 'JJR'), ('URL', 'JJ')]",0.625,Positive
47,143,29184298,MikeDesai,1569576342131462144,2022-09-13 06:38:55+00:00,"Most of the people who have criticized the #VaranasiCourt 's decision to dismiss the Order 7 Rule 11 application in the #GyanvapiCase have made bald statements about the #PlacesOfWorshipAct having been violated &amp; about bias in the judiciary. I have yet to come across any....
1/2",en,1,2141,most of the people who have criticized the decision to dismiss the order rule 11 application in the have made bald statement about the having been violated amp about bias in the judiciary have yet to come across any ,"['most', 'of', 'the', 'people', 'who', 'have', 'criticized', 'the', 'decision', 'to', 'dismiss', 'the', 'order', 'rule', '11', 'application', 'in', 'the', 'have', 'made', 'bald', 'statement', 'about', 'the', 'having', 'been', 'violated', 'amp', 'about', 'bias', 'in', 'the', 'judiciary', 'have', 'yet', 'to', 'come', 'across', 'any']","[('most', 'JJS'), ('of', 'IN'), ('the', 'DT'), ('people', 'NNS'), ('who', 'WP'), ('have', 'VBP'), ('criticized', 'VBN'), ('the', 'DT'), ('decision', 'NN'), ('to', 'TO'), ('dismiss', 'VB'), ('the', 'DT'), ('order', 'NN'), ('rule', 'NN'), ('11', 'CD'), ('application', 'NN'), ('in', 'IN'), ('the', 'DT'), ('have', 'NN'), ('made', 'VBN'), ('bald', 'JJ'), ('statement', 'NN'), ('about', 'IN'), ('the', 'DT'), ('having', 'VBG'), ('been', 'VBN'), ('violated', 'VBN'), ('amp', 'NN'), ('about', 'IN'), ('bias', 'NN'), ('in', 'IN'), ('the', 'DT'), ('judiciary', 'NN'), ('have', 'VBP'), ('yet', 'RB'), ('to', 'TO'), ('come', 'VB'), ('across', 'IN'), ('any', 'DT')]",0.75,Positive
48,144,1265868564654968832,TheKshatriyakid,1569576245666676737,2022-09-13 06:38:32+00:00,This video is reality of todays ☝#Kshatriya  #GyanvapiCase https://t.co/Pbo8vRAsVq,en,0,219,this video is reality of today URL ,"['this', 'video', 'is', 'reality', 'of', 'today', 'URL']","[('this', 'DT'), ('video', 'NN'), ('is', 'VBZ'), ('reality', 'NN'), ('of', 'IN'), ('today', 'NN'), ('URL', 'NNP')]",0.125,Positive
49,147,3035377582,MashableIndia,1569576068423589889,2022-09-13 06:37:50+00:00,"Gyanvapi Case: ""I believe that after this order, the purpose of the Places of Worship Act 1991 will fail,"" AIMIM Chief #AsaduddinOwaisi on Varanasi Court's order
#AIMIM #VaranasiCourt #GyanvapiCase

https://t.co/sBV5LrVGOC",en,0,4321,gyanvapi case believe that after this order the purpose of the place of worship act 1991 will fail aimim chief on varanasi court order URL ,"['gyanvapi', 'case', 'believe', 'that', 'after', 'this', 'order', 'the', 'purpose', 'of', 'the', 'place', 'of', 'worship', 'act', '1991', 'will', 'fail', 'aimim', 'chief', 'on', 'varanasi', 'court', 'order', 'URL']","[('gyanvapi', 'NN'), ('case', 'NN'), ('believe', 'VBP'), ('that', 'IN'), ('after', 'IN'), ('this', 'DT'), ('order', 'NN'), ('the', 'DT'), ('purpose', 'NN'), ('of', 'IN'), ('the', 'DT'), ('place', 'NN'), ('of', 'IN'), ('worship', 'NN'), ('act', 'NN'), ('1991', 'CD'), ('will', 'MD'), ('fail', 'VB'), ('aimim', 'NN'), ('chief', 'NN'), ('on', 'IN'), ('varanasi', 'JJ'), ('court', 'NN'), ('order', 'NN'), ('URL', 'NNP')]",0.0,Neutral
50,150,986921697638043649,viralbake,1569575852006047744,2022-09-13 06:36:59+00:00,"Gyanvapi Case: Hindu Petitioners Won A Big Favour, 10 Points 
.
.
#NewsAlert #IndiaNews #ViralNews #Gyanvapi #GyanvapiCase #GyanvapiVerdict #GyanvapiMandir #GlobalAISummit #SaveCowSaveVillages #tuesdayvibe 
https://t.co/241pRmUH9u",en,0,2342,gyanvapi case hindu petitioner won big favour 10 point URL ,"['gyanvapi', 'case', 'hindu', 'petitioner', 'won', 'big', 'favour', '10', 'point', 'URL']","[('gyanvapi', 'NN'), ('case', 'NN'), ('hindu', 'NN'), ('petitioner', 'NN'), ('won', 'VBD'), ('big', 'JJ'), ('favour', 'NN'), ('10', 'CD'), ('point', 'NN'), ('URL', 'NNP')]",1.0,Positive
51,151,1314476465820377089,micimranchoudha,1569575846238896129,2022-09-13 06:36:57+00:00,"If there are no temples, mosques and Muslims in India, then a big shop here will be closed forever. The boss of present government should thank the Muslims otherwise he would have been selling tea even today. 
#GyanvapiCase 
#50croreYouthWillSufferedNowFromUnemployment.",en,0,17,if there are no temple mosque and muslim in india then big shop here will be closed forever the bos of present government should thank the muslim otherwise he would have been selling tea even today ,"['if', 'there', 'are', 'no', 'temple', 'mosque', 'and', 'muslim', 'in', 'india', 'then', 'big', 'shop', 'here', 'will', 'be', 'closed', 'forever', 'the', 'bos', 'of', 'present', 'government', 'should', 'thank', 'the', 'muslim', 'otherwise', 'he', 'would', 'have', 'been', 'selling', 'tea', 'even', 'today']","[('if', 'IN'), ('there', 'EX'), ('are', 'VBP'), ('no', 'DT'), ('temple', 'JJ'), ('mosque', 'NN'), ('and', 'CC'), ('muslim', 'NN'), ('in', 'IN'), ('india', 'NN'), ('then', 'RB'), ('big', 'JJ'), ('shop', 'NN'), ('here', 'RB'), ('will', 'MD'), ('be', 'VB'), ('closed', 'VBN'), ('forever', 'RB'), ('the', 'DT'), ('bos', 'NN'), ('of', 'IN'), ('present', 'JJ'), ('government', 'NN'), ('should', 'MD'), ('thank', 'VB'), ('the', 'DT'), ('muslim', 'NN'), ('otherwise', 'RB'), ('he', 'PRP'), ('would', 'MD'), ('have', 'VB'), ('been', 'VBN'), ('selling', 'VBG'), ('tea', 'NN'), ('even', 'RB'), ('today', 'NN')]",1.125,Positive
52,153,1562306827807002626,aab_team,1569575422500929536,2022-09-13 06:35:16+00:00,"Gurugram: Residents protest over hike in BPTP upkeep fee
Spread across 43 acres of land, the township was developed in multiple phases with four residential societies namely Serene, Generations, Spacio and Terra.
Read more at:
https://t.co/UTBbndx919
 #latestnews #GyanvapiCase",en,0,0,gurugram resident protest over hike in bptp upkeep fee spread across 43 acre of land the township wa developed in multiple phase with four residential society namely serene generation spacio and terra read more at URL ,"['gurugram', 'resident', 'protest', 'over', 'hike', 'in', 'bptp', 'upkeep', 'fee', 'spread', 'across', '43', 'acre', 'of', 'land', 'the', 'township', 'wa', 'developed', 'in', 'multiple', 'phase', 'with', 'four', 'residential', 'society', 'namely', 'serene', 'generation', 'spacio', 'and', 'terra', 'read', 'more', 'at', 'URL']","[('gurugram', 'JJ'), ('resident', 'NN'), ('protest', 'NN'), ('over', 'IN'), ('hike', 'NN'), ('in', 'IN'), ('bptp', 'JJ'), ('upkeep', 'JJ'), ('fee', 'NN'), ('spread', 'NN'), ('across', 'IN'), ('43', 'CD'), ('acre', 'NN'), ('of', 'IN'), ('land', 'NN'), ('the', 'DT'), ('township', 'NN'), ('wa', 'NN'), ('developed', 'VBD'), ('in', 'IN'), ('multiple', 'JJ'), ('phase', 'NN'), ('with', 'IN'), ('four', 'CD'), ('residential', 'JJ'), ('society', 'NN'), ('namely', 'RB'), ('serene', 'JJ'), ('generation', 'NN'), ('spacio', 'NN'), ('and', 'CC'), ('terra', 'NN'), ('read', 'VBP'), ('more', 'JJR'), ('at', 'IN'), ('URL', 'NNP')]",0.125,Positive
53,157,3584994074,VedantTiwaribjp,1569575025484890114,2022-09-13 06:33:42+00:00,"The heroines of Gyanvapi 

They deserve a big bow
#GyanvapiCase #BabaViswanath
#KashiVishwanathTemple https://t.co/3X888r03cs",en,0,3218,the heroine of gyanvapi they deserve big bow URL ,"['the', 'heroine', 'of', 'gyanvapi', 'they', 'deserve', 'big', 'bow', 'URL']","[('the', 'DT'), ('heroine', 'NN'), ('of', 'IN'), ('gyanvapi', 'NN'), ('they', 'PRP'), ('deserve', 'VBP'), ('big', 'JJ'), ('bow', 'NN'), ('URL', 'NN')]",0.75,Positive
